No.;Time;Comment;Scramble;Date;P.1
3157;11.43;;L' D' F' R' U2 L' F U' F' L2 U2 R' U2 R F2 L D2 F2 R D2 R2;2021-01-31 18:39:17;11.43
3158;15.07;;U B2 F2 U' B2 D' F2 L2 U' F2 D F L2 D F D' R' D U' F2;2021-01-31 18:39:46;15.07
3159;12.26;;B' L U2 F2 R2 D' F2 D U' F2 U' B2 U' R' U' F R D2 R F;2021-01-31 18:40:17;12.26
3160;12.87;;B2 D2 U' B2 D' L2 B2 L2 U' R2 U' L F2 U R2 D2 R' U' F' R';2021-01-31 18:40:52;12.87
3161;14.52;;L2 U2 L D2 B2 F2 R2 F2 L' B2 R D2 B' U F R D L U R2 U';2021-01-31 18:45:34;14.52
3162;14.23;;U' R2 D2 F2 D' R2 F2 L2 F2 B R2 U' B2 R D' B' D2 U2 R';2021-01-31 18:46:13;14.23
3163;12.60;;R' F2 L2 R2 U L2 R2 B2 D U B L D' R' B' R' B2 F L';2021-01-31 18:46:54;12.60
3164;13.00;;R B R L' F L' F2 U' B' D2 R2 F2 D B2 U2 F2 R2 D L2 D2 L2;2021-02-01 16:45:24;13.00
3165;12.04;;U' B2 U2 R' F' L U' D2 B U2 F' U2 B U2 F' D2 L2 F L;2021-02-01 16:45:51;12.04
3166;10.50;;R U' D2 B L2 R2 D2 F' D2 L2 B U2 F D L B F' R F2 D2;2021-02-01 16:46:14;10.50
3167;14.79;;U2 F' L' U2 R' F' U R' B2 R2 U B2 R2 D' R2 D' R2 U R2 U;2021-02-01 16:46:39;14.79
3168;13.36;;D2 B2 L' U2 L2 B2 L B2 F2 R F L' B2 D2 U' L F' D' F' L2;2021-02-01 16:47:42;13.36
3169;12.69;;L2 F B R F' B L U' B2 R2 B' R2 U2 B R2 U2 F' R2 L';2021-02-01 16:48:24;12.69
3170;14.71;;D B2 R2 D' F2 U2 L2 D R2 D' L2 U L' F' R2 D L' R B' U' R2;2021-02-01 16:48:49;14.71
3171;12.72;;L2 D U2 F2 L2 D U' L2 F' R B L2 B' D2 R' F2;2021-02-01 16:49:15;12.72
3172;11.07;;U F2 L2 F2 U L2 D L2 F2 D' F' D' L2 U' L' U2 F2 D U' L';2021-02-01 16:49:37;11.07
3173;13.30;;U' D' R U' D' B' D R2 B R2 B U2 L2 D2 L2 F B R2 U L';2021-02-01 16:50:00;13.30
3174;13.43;;F R2 U2 B D2 F' L2 R2 U2 D' F' R2 U2 R' D B' L2 U R';2021-02-01 16:50:33;13.43
3175;10.66;;U' B' R B2 L2 D' B2 F2 L2 D' U' B2 D2 U' B' L' R D2 B L2 U';2021-02-01 16:51:05;10.66
3176;13.69;;F R' F2 D2 R2 B R2 D2 B D2 R' F R D' F' L' R F2;2021-02-01 16:51:26;13.69
3177;11.44;;U B2 F D2 B L2 D2 R2 D2 F U2 F D L U2 B2 R2 D2 U2 B2;2021-02-01 16:51:52;11.44
3178;11.25;;D' R' L2 U F2 U B2 L2 B2 F2 D B2 U2 F L' D' U2 L R2 F';2021-02-01 16:52:12;11.25
3179;12.06;;D F' R' D' F L2 U D L F L2 F R2 B L2 F2 U2 F' L2 D2 F;2021-02-01 16:52:42;12.06
3180;11.65;;U2 B2 R2 D' R2 D' F2 L2 D2 B2 L2 U R F2 L' B' D L2 D U' R2;2021-02-01 16:53:13;11.65
3181;10.66;;L F L' B2 U2 L' D2 R F2 R F2 U2 L D R F U B F' U B2;2021-02-01 16:53:40;10.66
3182;14.55;;U2 B R2 D L2 B2 U' R2 U2 L2 B2 D U' R' D R2 F L' U' B;2021-02-01 16:54:02;14.55
3183;16.38;;B2 F2 R2 D L2 D F2 L2 D F2 U B R B L2 R B2 U' B2 U;2021-02-01 16:54:45;16.38
3184;15.64;;U2 R B L2 U2 B' D2 F' L2 D2 U2 B D U F' R D' F U2 F';2021-02-01 16:55:19;15.64
3185;16.15;;D R2 B L2 B U L U R' L2 U' B2 R2 U F2 B2 L2 D' R2 U2;2021-02-01 16:55:49;16.15
3186;12.16;;U D2 R' F' R' B' U' F L U L2 F2 U2 D F2 R2 D R2 L2 D2 F2;2021-02-01 16:56:17;12.16
3187;13.62;;L2 D B L D R' F L' B2 U2 B2 R2 D2 L' F2 B2 R' U2 B U';2021-02-01 16:56:49;13.62
3188;15.94;;R2 D2 F' U2 R2 F' R2 F2 D2 F' L' B U L2 F' R2 D R2 U;2021-02-01 16:57:13;15.94
3189;12.20;;U' D2 R' D2 R2 B2 U2 B2 L' F2 L' D2 R' F' D L2 D B2 L' U' B';2021-02-01 16:57:43;12.20
3190;10.69;;D B R2 U2 B F R2 B' L2 B L2 U R2 U2 R' D B U2 F';2021-02-01 16:58:05;10.69
3191;13.55;;B D' B L U' B U2 F R2 L2 B2 U' R2 U2 L2 D F2 D' R2 F';2021-02-01 16:58:28;13.55
3192;13.42;;L D' F R L' F R2 U' F U D2 B2 D2 B2 R2 F2 R2 U F2 D' B2;2021-02-01 17:00:25;13.42
3193;13.15;;U2 R2 U' F2 R2 B2 D R2 D' L2 U L2 B' R2 F' U2 R' D' B2 F U;2021-02-01 17:01:43;13.15
3194;14.08;;L' B' D' F B2 U L U2 F R2 B D2 L2 U2 F' D2 F' D2 B U' L2;2021-02-01 17:02:14;14.08
3195;14.11;;L2 F2 R' F2 L F2 R' U2 R2 D2 R U B F2 R' D2 R2 U' R' F D;2021-02-01 17:02:39;14.11
3196;15.66;;B2 D2 B R' L' F L D' F' R2 B2 R2 L U2 R' B2 D2 B2 L2 D2;2021-02-01 17:03:07;15.66
3197;10.65;;R2 D B2 D2 L2 D' B2 D B2 F2 U F2 R B L' D' L' U' B2 U2 R';2021-02-01 17:03:34;10.65
3198;14.61;;R' F R2 F L' B' R' B' D F2 U' R2 F2 D2 R2 B2 U F2;2021-02-01 17:04:03;14.61
3199;12.10;;F2 B U D2 F' D2 F' R' L U' L2 U B2 D' B2 D2 F2 L2 U' B2 D';2021-02-01 17:04:41;12.10
3200;14.21;;B' L F2 R U' R2 L F' D2 L2 U B2 R2 F2 U R2 L2 U R';2021-02-01 17:05:06;14.21
3201;14.39;;F' U2 B2 D' L2 D2 B2 F2 U' R2 U2 R2 L' U2 B R D2 U' R B' L;2021-02-01 17:05:33;14.39
3202;11.40;;L F' U2 R2 D F B' D' R' L2 F L2 U2 B L2 D2 F2 B D2 F';2021-02-01 17:06:00;11.40
3203;15.03;;D' R' B L' U D' B L2 B2 D' R2 D' F2 D2 B2 R2 B2 U B2 F';2021-02-01 17:06:33;15.03
3204;12.58;;L' D L2 D L2 B2 U L2 F2 U F' U2 L' R B D R' D2 R';2021-02-01 17:07:07;12.58
3205;15.85;;D' R' L2 B2 D B L2 F D2 F2 D2 F2 R F2 L B2 R' F2 R L B';2021-02-01 17:07:50;15.85
3206;13.34;;R U' R' U D' R' D' U2 F' L2 F' L2 D2 R2 F' U2 F R2 F2;2021-02-01 17:08:22;13.34
3207;11.18;;R' B' L2 U2 R' D' R2 B U' F2 R D2 B2 R F2 R' F2 U2 F2;2021-02-01 17:08:54;11.18
3208;14.97;;F' D2 B U2 F D2 L2 F L2 D2 F L2 U' R F' L B' F2 R' F;2021-02-01 17:09:28;14.97
3209;11.52;;U2 F2 B U R B L' R2 F U2 D2 F2 L2 B' D2 R2 U2 B2 U2 D' R;2021-02-01 17:10:01;11.52
3210;11.54;;F U2 F L2 R2 B2 U2 F' L2 F2 L' D U' R2 D2 L F' L U2 B';2021-02-01 17:10:33;11.54
3211;14.07;;U2 B2 D' F2 D' L2 U2 B2 L2 R2 D' B L' U F' L' R' B U L B;2021-02-01 17:11:19;14.07
3212;13.06;;B2 D2 R2 B' R2 B L2 B' L2 D2 F' L2 U L' R D B2 D B F';2021-02-01 17:11:47;13.06
3213;13.84;;F R2 B' D2 F' R2 F2 R2 D2 F D2 B2 D B' L B' U2 R B' F' U';2021-02-01 17:12:19;13.84
3214;14.74;;R2 D' L2 U' F2 R2 U2 L2 R2 D' F2 L F2 D U' F' R U R2 D;2021-02-01 17:12:50;14.74
3215;13.14;;D R2 B2 F2 D' L2 F2 R2 F2 U2 L2 U R' D F R' D' B2 D2 B' D2;2021-02-01 17:13:22;13.14
3216;12.74;;B' D' F2 L' B2 R' D2 B2 L' U2 R2 B2 F2 R F L' F' D F D' R';2021-02-01 17:14:14;12.74
3217;15.56;;F2 R' D2 B L F2 D2 L' B2 L2 U' F2 U2 L2 F2 L2 D R2 D;2021-02-01 17:14:37;15.56
3218;15.25;;L' F2 L' D2 U2 L2 U2 R' U2 B2 R2 U R' D2 U2 R' U' F' R B;2021-02-01 17:15:03;15.25
3219;13.02;;B L D2 R2 B2 R B2 F2 U2 R B2 D2 U B2 F2 R B U' R' F;2021-02-01 17:15:28;13.02
3220;13.43;;D R B' U D2 B2 R' F' D R2 F2 D2 R2 F' D2 F L2 B' L2 U2 R2;2021-02-01 17:15:53;13.43
3221;14.68;;R2 U2 R2 B L2 U2 F D2 B2 U2 F R D U' L2 B' L B U2 R;2021-02-01 17:16:25;14.68
3222;12.65;;L2 F' D2 B F R2 D2 R2 D2 F' L2 U' R' B2 D2 L B F' L2;2021-02-01 17:16:50;12.65
3223;13.77;;B' R' D2 F R2 F' D F' B' U2 R2 D2 L2 U2 B D2 F2 D2 L;2021-02-01 17:17:11;13.77
3224;11.49;;D2 F' D U L2 D' R2 U F2 L2 U2 R' F2 U B' D L R;2021-02-01 17:17:48;11.49
3225;13.34;;D' B2 U' R2 D2 B2 U' B2 U' R2 D R' F U B2 D' U R' B R' U;2021-02-01 17:18:22;13.34
3226;13.95;;U D' B U2 D R D' F' U2 F2 B R2 F D2 R2 U2 F D2 L' D F';2021-02-01 17:19:08;13.95
3227;14.15;;L' F L D L' D R2 L2 F B2 L2 D2 L' B2 D2 L' B2 D2 R' U2;2021-02-01 17:19:32;14.15
3228;12.21;;U2 R2 U2 F2 U2 R' F2 R' D2 L' B U B2 R B' D2 B2 L B';2021-02-01 17:20:01;12.21
3229;13.91;;U' F2 U' R2 B' U2 L2 F' R2 B' F2 L2 F' L B R F2 U F2 D';2021-02-01 20:25:11;13.91
3230;16.48;;F' L2 F R2 F' R2 B2 D2 L2 U2 F' L F L' R B2 U' L R2;2021-02-01 20:25:35;16.48
3231;12.65;;D' B2 R' B2 U' B R2 D' F' U2 R2 U D' B2 U R2 U' L2 U2 L2 F2;2021-02-01 20:26:11;12.65
3232;13.78;;U F D2 B2 R2 F' L2 F D2 L2 B2 F' L B D' U L2 D' L' R';2021-02-01 20:26:37;13.78
3233;12.02;;R' B2 L F2 R2 F B' L' D R2 B' L2 F U2 B D2 B2 D2;2021-02-01 20:27:05;12.02
3234;11.82;;U2 R F2 L' B' L' D2 F D' U2 B' U2 L2 F' U2 R2 B2 D2 F L2 B;2021-02-01 20:28:44;11.82
3235;13.55;;U2 B2 U2 B2 L2 U2 R B2 L' D2 F2 D2 B' U R2 F' L D B' D U2;2021-02-01 20:29:09;13.55
3236;14.06;;L D R2 F2 U' F2 L2 B2 U2 F2 U L2 U R F' D' L2 U' B2 F2;2021-02-01 20:29:37;14.06
3237;13.66;;B' R2 D' F2 B2 L U' B2 L2 B U2 L2 U2 R2 F' U2 L2 F2 D' F';2021-02-01 20:30:06;13.66
3238;15.64;;L U2 B D2 L' F U2 B' L2 U L2 D' B2 D F2 D2 R2 U B2 U2 L';2021-02-01 20:30:31;15.64
3239;11.16;;R' U L' D L' B2 U2 R F U2 R' D2 L U2 L' U2 R' U2 F2;2021-02-01 20:31:05;11.16
3240;11.08;;L2 U2 R2 B D2 B2 U2 B F' D B D' U R B D U F;2021-02-01 20:31:28;11.08
3241;14.84;;U2 L2 D F2 U R2 B2 U' L2 R2 D' L' B' R' F' U2 B2 R D' L' D';2021-02-01 20:31:53;14.84
3242;14.13;;F2 R' B2 D2 R2 D2 L2 F2 L F2 D2 B2 U' B' L' B' R' D B' F2;2021-02-01 20:32:22;14.13
3243;15.46;;U L2 F2 U2 L B D F2 R2 F U2 F2 L2 D2 B' R2 F2 U2 B D';2021-02-01 20:32:48;15.46
3244;14.92;;F' L2 F2 L2 B2 U2 L2 F2 D R2 U F2 L R' U' L2 B U' F' L2 R2;2021-02-01 20:33:18;14.92
3245;13.52;;B2 D2 R2 B F2 R2 F L2 F' L2 U2 D' L D2 U2 R2 B' R F;2021-02-01 20:33:46;13.52
3246;13.04;;D R2 U2 B2 D' L2 U' L2 B2 U B' R' U2 R' F D F2 R' B;2021-02-01 20:34:11;13.04
3247;14.46;;L' F' L2 F' D2 L2 B' D2 R2 F D2 B2 U' R D' L2 F L' B2 D;2021-02-01 20:34:35;14.46
3248;14.04;;U2 B R2 D2 B' D2 B2 F' U2 L2 D' F' U' F U2 L' D B F;2021-02-01 20:35:16;14.04
3249;11.79;;B R U L' F U2 D F2 R2 U2 B' R2 B2 U2 B2 L2 B' D' L;2021-02-01 20:37:30;11.79
3250;13.03;;D' B L2 D2 U2 B R2 F L2 D2 U2 F2 R2 L U2 B D' F' L' U' L2;2021-02-01 20:37:56;13.03
3251;13.97;;U' D2 B' D2 B L2 B' R2 B2 L2 D2 B' D B2 D L' D R U2 B' R;2021-02-01 20:38:22;13.97
3252;14.00;;F' B2 R2 D' F2 U2 B2 U F2 R2 U' F2 L2 F' L B L B2 L2 D' L2;2021-02-01 20:38:46;14.00
3253;13.93;;L' D2 R2 B L2 D2 F' U2 R2 F U2 B' U L B U F' U' L2 F';2021-02-01 20:39:10;13.93
3254;14.58;;L2 D2 L' B2 U2 R' F2 D2 L' F2 D' R' B2 L2 F' U' R' B' U2;2021-02-01 20:39:33;14.58
3255;15.57;;B2 D2 F R2 B2 U2 R2 U2 L2 B' D2 U2 R' B U' B2 D' B F' R2;2021-02-01 20:40:02;15.57
3256;12.26;;B U B U2 F' R2 D' L2 F2 L D2 R' B2 D2 B2 R2 B L2;2021-02-01 20:40:29;12.26
3257;14.84;;F2 R U B2 R2 U2 B2 U' B2 L2 R2 D' F' D L F D2 F L2 D';2021-02-01 20:40:52;14.84
3258;14.47;;D2 B2 R2 F2 L2 B' L2 U2 B' D2 L2 R' D R F D U L' B' D2;2021-02-01 20:41:33;14.47
3259;12.59;;L F' D R2 D' F2 U2 B2 R2 U B2 U2 R2 D' F D L' F2 R F' U2;2021-02-01 20:42:05;12.59
3260;13.18;;L2 U' B2 R' F' B' L' B L2 F2 U R2 D' L2 B2 D R2 L2 F';2021-02-01 20:42:27;13.18
3261;17.34;;U' R2 D2 B U2 L2 F D2 F D2 R2 F2 R2 D B2 L D' R' B' L';2021-02-01 20:42:52;17.34
3262;12.59;;L2 B2 D U' B2 U' L2 B2 R2 D2 R2 U' B' L2 U' R2 U2 F' L' F' U';2021-02-01 20:43:20;12.59
3263;14.30;;B' F2 L2 B U2 F' R2 D2 B2 R2 F' D' R2 F R2 D' L' F' D;2021-02-01 20:43:49;14.30
3264;14.01;;U' L' U' B2 D R2 B2 F2 U' L2 U L2 D R U B' R U F2 L F;2021-02-01 20:44:19;14.01
3265;16.96;;L2 B' R' U2 L B2 F2 R D2 R B2 F2 L D' B D U' L B R;2021-02-01 20:45:32;16.96
3266;17.32;;F R2 D2 F R2 U2 B' L2 F' U2 F2 D' B R' B' U' L' B' D;2021-02-01 20:46:02;17.32
3267;11.71;;R' B R' D F2 U B R U2 L F2 R L2 F2 R' B D2;2021-02-01 20:46:39;11.71
3268;11.15;;F D2 F L2 F' R2 B2 L2 B L2 F2 U F' R B2 R U L' B';2021-02-01 20:47:02;11.15
3269;14.93;;R D2 B2 L' F2 L2 B2 R' U2 F2 L F R2 F L F U R B2 D';2021-02-01 20:47:28;14.93
3270;13.97;;B' D2 B R' L' F U R' U B2 U L2 D B2 U R2 L2 U R;2021-02-01 20:47:56;13.97
3271;12.72;;R' F2 R D2 L' R' U2 R' D2 F2 U2 F D2 U2 L' F U B F2 L2;2021-02-01 20:48:22;12.72
3272;13.75;;F' L U B' R2 L2 U R' F' L2 F D2 L2 F B U2 F U2 R2 L;2021-02-01 20:48:46;13.75
3273;12.66;;R2 F2 U2 B L2 B' L2 F2 D2 B' R2 F' D' R' F' L R U2 R' F2 D';2021-02-01 20:49:11;12.66
3274;13.80;;R2 L' F' U F2 L B R2 F2 U B2 D R2 D R2 D2 F2 L2 B D';2021-02-01 20:49:35;13.80
3275;12.87;;B L B2 L B' L' U F L2 B' U2 L2 B L2 B2 R2 L2 F' L' U2;2021-02-01 20:50:00;12.87
3276;12.79;;D' B2 U F2 U' F2 U' L2 F2 D2 L2 B2 L B2 D R' U L U2 L';2021-02-01 20:50:25;12.79
3277;15.97;;U2 R' D L' F B2 D' B R L2 D R2 U D F2 D F2 R2 B2 R;2021-02-01 20:50:54;15.97
3278;12.09;;U R2 U B' D R' D L U B2 D' R2 L2 B2 L2 D' F2 D F2 L';2021-02-01 20:51:23;12.09
3279;11.32;;R' B' L D' R2 B2 R2 F' U' R2 L2 U2 R2 F D2 B' R2 F' L2 F2 L2;2021-02-01 20:51:52;11.32
3280;13.85;;B2 D R' B' L' F R' D2 R2 U' B2 D F2 D' L2 D' R2 B2 F;2021-02-01 20:52:14;13.85
3281;11.62;;R2 F2 D F2 U' L2 R2 B2 L2 R2 U L' B' F' U B' L2 U' R2 F2;2021-02-01 20:52:39;11.62
3282;11.16;;L2 F U L D2 F' U B R F2 D L2 U F2 R2 F2 U' R2 U L2;2021-02-01 20:53:04;11.16
3283;12.43;;B' D' B2 F2 L2 D2 F2 U2 F U2 F2 R' F' L' D L U R' B';2021-02-01 20:53:33;12.43
3284;11.18;;U' R2 F2 U F2 U2 L2 U B2 U B2 U' R' D' B R F D' R2 D;2021-02-01 20:54:05;11.18
3285;12.01;;L2 U2 F2 U' F2 U B2 F2 L2 D B' L D2 U L2 U R' D R' U;2021-02-01 20:54:28;12.01
3286;14.60;;L2 U' L2 D' L2 R2 F2 D' R' U2 F' L2 B' R B D' L' B' U;2021-02-01 20:54:55;14.60
3287;12.38;;U' B' U D' L' U' F' R2 F2 U2 F2 R B2 R L U2 B2 L D' B;2021-02-01 20:55:22;12.38
3288;13.90;;B L2 R B2 R' D2 U2 L' D2 U2 F2 D2 F' R B2 F U L D2;2021-02-01 20:55:50;13.90
3289;15.31;;F R2 D' U2 F2 D B2 F2 D L2 D R B' R U' L' R' U2 F L2;2021-02-01 20:56:28;15.31
3290;14.14;;R L' D2 B' U' B2 L' U' D L2 D R2 F2 L2 F2 B2 U' R2 U' B' D';2021-02-01 20:56:57;14.14
3291;11.49;;F2 D B2 U2 R2 D U2 R2 F2 R2 B L' U2 L' B' D' F U B2;2021-02-01 20:57:23;11.49
3292;14.33;;U' F B2 U' L2 F2 U' F2 D2 L2 F2 D' B2 D' R B' D2 L2 B' F2 U;2021-02-01 20:58:05;14.33
3293;13.33;;U L2 F' R' B' U2 L' D R' B2 U2 R F2 U2 L D2 F2 R' B2 D2;2021-02-01 20:58:33;13.33
3294;13.24;;R B2 F2 R2 F2 U' F2 D2 U' L2 B2 L' B' R' D' L2 B' L2 F' L';2021-02-01 20:59:05;13.24
3295;15.79;;U B2 R2 D R2 D' L2 F2 U B2 L' D' L F D2 L U' L B';2021-02-01 20:59:32;15.79
3296;12.51;;U L D2 R' F U' R B' U2 F2 R2 F2 D R2 D B2 U2 R2 U' B2 R';2021-02-01 20:59:59;12.51
3297;16.89;;B R2 B L2 B L2 U2 F' D2 B D2 B U R D2 L2 R' D R B' U2;2021-02-01 21:00:27;16.89
3298;10.39;;L B R2 B2 D U B2 U L2 U' B2 U F2 R' B2 R2 B L B2 F2;2021-02-01 21:01:03;10.39
3299;12.84;;F D2 L' R' B2 D2 R' U2 L' U2 R U2 R2 B D F D F R U' F';2021-02-01 21:01:32;12.84
3300;14.39;;D' L2 B R2 F' R2 D2 U2 B' L2 B' D2 U' R2 F' R U B2 L' B2 D';2021-02-01 21:02:07;14.39
3301;14.84;;F2 D R2 F B U' D2 B' L' B2 D2 F2 R2 F2 U R2 F2 D' B2 D;2021-02-01 21:02:37;14.84
3302;12.58;;L2 B2 D2 L2 D L2 U2 B2 U L2 U' R' F' D' L' D L' U' B U2 L;2021-02-01 21:03:03;12.58
3303;14.83;;U2 D2 F2 L D' R2 B2 U F U2 B2 L2 U2 F2 D2 B2 U2 R' D2 R L;2021-02-01 21:03:31;14.83
3304;12.08;;F L F2 R D2 R F2 L' D2 U2 B2 L U2 F' R' U L B2 L F' D;2021-02-01 21:03:56;12.08
3305;16.41;;R U2 B2 R' U2 B2 L' U2 F2 R' U2 B L F R' F' D' R' F;2021-02-01 21:04:21;16.41
3306;12.53;;D2 L' B2 D2 L2 F2 D2 L R2 U' F' L2 F' R' U' R2 F L;2021-02-01 21:04:50;12.53
3307;12.89;;F2 U F2 D2 B2 R2 F2 U R2 U2 F D' R' B L2 D' B2 F R2;2021-02-01 21:05:12;12.89
3308;13.20;;R2 U' R2 U' R2 D L2 U' L2 D F2 R2 B L' B F' R B L U' L;2021-02-01 21:05:45;13.20
3309;15.20;;R B L B2 D2 B2 L F2 D2 R2 U2 L2 B D R' B F R B2;2021-02-01 21:06:13;15.20
3310;12.37;;U' B2 D' B2 F2 L2 F2 D2 R2 U2 F' D2 L F' D2 F2 L' D' R2 U;2021-02-01 21:06:39;12.37
3311;13.85;;L U2 D F L' F2 R' U' L' B2 U' L2 U' R2 F2 R2 D' B2 D L2;2021-02-01 21:07:04;13.85
3312;10.41;;B D' L U2 B L' U' F D2 L' D2 R F2 R2 D2 R U2 B2 L2 F;2021-02-01 21:07:32;10.41
3313;12.19;;D L R2 F2 D R2 D L2 F2 D2 L2 D F2 U2 B L' F2 L' R' F' L;2021-02-01 21:07:55;12.19
3314;13.52;;R2 F2 U2 L2 U' B2 D' L2 D R2 D R2 F' R2 D' B F2 R F R' F';2021-02-01 21:08:27;13.52
3315;12.72;;U2 F2 B U' L' F R B R' U2 F2 L2 F L2 D2 F L2 B2 D2 F' R2;2021-02-01 21:08:56;12.72
3316;14.38;;L2 F2 L2 B2 U' L2 B2 D' F2 D2 F' U' L2 U' F2 L D F D B';2021-02-01 21:09:22;14.38
3317;12.58;;R' B2 F2 L2 F2 U F2 D2 U R2 U L2 F R U F' L' D B D2;2021-02-01 21:09:56;12.58
3318;12.77;;D2 R2 U2 B2 D2 B2 F L2 F2 U2 L2 D R U B2 L' B' F2 R' D F';2021-02-01 21:10:29;12.77
3319;9.76;;R2 B2 U R2 D2 F2 L2 R2 D2 U B2 F' R2 D2 U' R' U' L' F L2;2021-02-01 21:10:56;9.76
3320;12.41;;R2 D B' D L F' U2 L' F2 D2 F2 R2 B' U2 D2 B D2 R2 F;2021-02-01 21:11:22;12.41
3321;11.53;;U' B R' L2 F L' U L2 U' D2 F' U2 D2 B' U2 F2 B' L2 D2 F2 D2;2021-02-01 21:11:59;11.53
3322;13.12;;F2 R2 U2 R2 B' R2 F' U2 F2 R2 F L2 U' R U2 L' D U L F' D;2021-02-01 21:12:35;13.12
3323;14.38;;U2 R B U D' L' F' L R2 B2 D2 L2 U2 F D2 R2 L2 F' L;2021-02-01 21:13:10;14.38
3324;15.78;;F' R B U2 B' L2 U2 F2 U2 B U2 L2 F2 U' B2 L D' U2 L R2 F';2021-02-01 21:13:44;15.78
3325;11.55;;R F2 L' B2 F2 U2 F2 R D2 L2 U F2 R U2 F' L' U2 B2 F2;2021-02-01 21:14:13;11.55
3326;11.74;;D R' D2 L B L F' D U2 L2 D2 R2 F2 D2 L' D2 L' F2 U2 F;2021-02-01 21:14:35;11.74
3327;10.95;;F U' R2 F2 L2 F2 D' B2 D L2 D L' F2 R2 B U2 F2 U' R;2021-02-01 21:15:02;10.95
3328;11.22;;B' D L2 F2 U L2 U' L2 F2 D2 L2 F2 D F R U' F' L' R B D';2021-02-01 21:15:28;11.22
3329;11.76;;F2 U2 L' F2 R' U2 R' F2 L2 R' F U2 R' D R B2 R2 F2 U;2021-02-01 21:15:50;11.76
3330;12.95;;U2 F L' B2 L F2 D2 L B2 U2 B2 L' B R' F' U F R' D;2021-02-01 21:16:18;12.95
3331;13.29;;U' B D2 L F2 D B L2 D L2 U2 F2 D2 F' L2 D2 F' U2 D2 L2;2021-02-01 21:16:43;13.29
3332;15.72;;B2 D R F' L' U R' F' L2 B' L2 B U2 F2 U2 R2 U2 R2 F2 D F;2021-02-01 21:17:13;15.72
3333;12.92;;F D2 F U2 R2 F D2 B' U2 R2 B L2 U R2 B L' B' R B D' F;2021-02-01 21:17:55;12.92
3334;11.59;;F2 L' D2 U2 L' B2 R D2 F2 L' F2 L B R2 F2 L' F' U' B2 F2 L;2021-02-01 21:18:18;11.59
3335;13.14;;R2 B2 L2 D2 L2 D2 U L2 B2 D' R' U B' F' L F2 U' L2 F' R2;2021-02-01 21:18:46;13.14
3336;12.33;;B' D' B' D2 B R2 F' L2 B2 R2 D2 F2 D2 F U' B' U R' U2 B D;2021-02-01 21:19:12;12.33
3337;14.68;;F2 L2 U2 R2 D2 B2 R2 B' U2 B' U2 L' B2 F R D F U B' U;2021-02-01 21:19:37;14.68
3338;12.95;;R2 F' D2 U2 F U2 F' L2 D2 B2 L' F' D L' U R' D2;2021-02-01 21:20:02;12.95
3339;12.38;;U R' D2 F2 R2 B2 L F2 L' F2 U2 L2 F2 D' F2 U F R' B L2 U2;2021-02-01 21:20:27;12.38
3340;11.91;;R U D B2 D2 R U F' B2 R2 D F2 U L2 U' F2 L2 U' B2;2021-02-01 21:20:51;11.91
3341;11.76;;R2 F2 R2 D' U' L2 R2 B2 U L2 D' L' R' B L' U' B D B2 L' R;2021-02-01 21:21:13;11.76
3342;13.36;;B2 R2 U2 L2 B' R2 B R2 F2 D B2 R2 F' D' R F' L R2 D';2021-02-01 21:21:37;13.36
3343;11.82;;B' U' L2 D L' F' R D2 L U2 R2 B D2 B2 D2 B D2 L2 F' R2;2021-02-01 21:22:04;11.82
3344;13.79;;L F' R F' B' L F2 U B U B2 U2 R2 D F2 L2 U' B2 U' B2 R2;2021-02-01 21:22:31;13.79
3345;17.77;;U2 R2 D2 L2 U' L2 U' F2 L2 U2 R B2 F U' F2 D F' R B2 L F';2021-02-01 21:23:01;17.77
3346;12.21;;U R2 D B2 D' U2 B2 F2 R2 U F2 L' D2 U F2 L' F D2 F';2021-02-01 21:23:32;12.21
3347;13.68;;U' L2 F2 U L2 B2 D R2 F2 D2 L2 U2 R' U' F' D' R' U' L U2 F;2021-02-01 21:23:54;13.68
3348;16.00;;R L F' U D' B2 L U' B2 R2 D' F2 L2 U B2 D' F2 R2 U L;2021-02-01 21:24:24;16.00
3349;11.59;;R F' R2 F L2 F' D2 F' R2 B' R2 F D2 L D2 B2 L' F D L;2021-02-01 21:24:51;11.59
3350;14.74;;L F2 U R U D F L2 U B D2 R2 D2 F' D2 F' U2 D2 B' R2;2021-02-01 21:25:15;14.74
3351;13.60;;U2 F R2 F2 U' B2 D' F2 L2 D' L2 D B2 D L U B U L;2021-02-01 21:25:41;13.60
3352;15.85;;D2 F2 U' R2 D F2 L2 U F2 D' B2 U' R B L D2 R F D R' U;2021-02-01 21:26:09;15.85
3353;11.08;;B' D R U2 R' B2 L' B2 U2 F2 U2 R D' F' L' U2 B' D L';2021-02-01 21:26:35;11.08
3354;16.38;;F' U B D' R L F' D' L' U L2 U2 B2 L2 U2 B2 R2 D' B2 R2;2021-02-01 21:27:01;16.38
3355;13.27;;L2 F' L2 R2 B R2 U2 B F2 D2 B' R D' B' F2 L F R' U R2;2021-02-01 21:27:32;13.27
3356;11.11;;R2 B2 L2 B D' L F' B2 U' R' F2 R D2 F2 L' F2 R D2 R2 U2;2021-02-01 21:27:55;11.11
3357;13.81;;B2 U2 L' F2 L' D2 R' D2 B2 L' R' D L F' R' U2 L2 F D' B';2021-02-01 21:28:19;13.81
